,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,pid
21,2005-04-08,NYY,BAL,1,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,213.0
22,2005-04-06,NYY,BOS,1,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,213.0
0,2003-09-28,CLE,@TOR,9,2B,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33299999999999996,214.0
1,2003-09-24,CLE,@MIN,9,2B,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,214.0
2,2003-09-21,CLE,BOS,9,PH-2B,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,214.0
3,2003-09-20,CLE,BOS,9,2B,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.33299999999999996,214.0
4,2003-09-19,CLE,BOS,9,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
5,2003-09-13,CLE,MIN,9,2B,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.33299999999999996,214.0
6,2003-09-07,CLE,@CHW,8,2B,1,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,214.0
7,2003-09-04,CLE,@DET,8,2B,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,214.0
8,2003-09-03,CLE,@DET,5,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
9,2003-08-31,CLE,TOR,7,PR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
10,2003-08-29,CLE,TOR,9,2B,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
11,2003-08-28,CLE,DET,9,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
12,2003-08-27,CLE,DET,9,PH-2B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
13,2003-08-26,CLE,DET,9,2B,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,214.0
14,2003-08-24,CLE,@TBD,9,2B,1,4,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.25,214.0
15,2003-08-19,CLE,MIN,8,2B,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.33299999999999996,214.0
16,2003-08-18,CLE,TBD,9,2B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
17,2003-08-17,CLE,TBD,2,3B,1,3,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.0,0.0,214.0
18,2003-08-16,CLE,TBD,9,2B,1,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.5,214.0
20,2003-08-14,CLE,@MIN,9,2B,1,4,4,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.5,214.0
21,2003-08-12,CLE,@MIN,9,2B,1,4,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.25,214.0
22,2003-08-10,CLE,ANA,2,2B,1,3,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0.0,214.0
23,2003-08-09,CLE,ANA,9,2B,1,2,3,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,214.0
24,2003-08-05,CLE,SEA,8,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
25,2003-08-03,CLE,@TEX,8,2B,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,214.0
26,2003-08-02,CLE,@TEX,8,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
27,2003-07-31,CLE,@OAK,9,2B,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,214.0
28,2003-07-30,CLE,@OAK,9,2B,1,3,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0.33299999999999996,214.0
29,2003-07-27,CLE,MIN,8,3B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
30,2003-07-26,CLE,MIN,9,2B-3B,1,4,4,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0.25,214.0
31,2003-07-25,CLE,MIN,9,2B,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.33299999999999996,214.0
32,2003-07-24,CLE,DET,8,PR-2B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,214.0
0,2003-09-28,CIN,MON,6,LF,1,4,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.5,215.0
1,2003-09-27,CIN,MON,7,LF,1,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.0,0.0,215.0
2,2003-09-26,CIN,MON,7,LF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,215.0
3,2003-09-25,CIN,CHC,7,LF,1,4,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.5,215.0
4,2003-09-23,CIN,CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,215.0
5,2003-09-21,CIN,@PHI,9,PH,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1.0,215.0
6,2003-09-20,CIN,@PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,215.0
7,2003-09-18,CIN,@PIT,6,RF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,215.0
8,2003-09-17,CIN,@PIT,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,215.0
9,2003-09-16,CIN,@PIT,9,LF,1,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,0.0,215.0
10,2003-09-15,CIN,@PIT,7,LF,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.25,215.0
11,2003-09-14,CIN,@CHC,5,LF,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,215.0
12,2003-09-13,CIN,@CHC,9,RF,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,215.0
13,2003-09-12,CIN,@CHC,1,PH,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1.0,215.0
14,2003-09-11,CIN,PIT,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,215.0
15,2003-09-09,CIN,PIT,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,215.0
16,2003-09-08,CIN,PIT,3,1B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,215.0
17,2003-09-07,CIN,@STL,5,LF,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,215.0
18,2003-09-06,CIN,@STL,7,LF,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,215.0
20,2003-09-05,CIN,@STL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,215.0
21,2003-09-03,CIN,@MIL,9,PH,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1.0,215.0
22,2003-09-02,CIN,@MIL,6,LF-RF,1,2,4,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0.0,0.0,215.0
23,2003-08-31,CIN,STL,9,PH,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,215.0
24,2003-08-30,CIN,STL,7,RF,1,3,4,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.667,215.0
25,2003-08-29,CIN,STL,7,LF-RF,1,3,4,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0.0,0.0,215.0
26,2003-08-28,CIN,MIL,7,RF-LF,1,4,5,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.25,215.0
27,2003-08-27,CIN,MIL,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,215.0
28,2003-08-25,CIN,MIL,6,LF,1,4,4,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.0,0.25,215.0
29,2003-08-23,CIN,@HOU,6,LF,1,3,4,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0.0,0.0,215.0
30,2003-08-22,CIN,@HOU,6,LF,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,215.0
31,2003-08-21,CIN,@ARI,5,RF,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,215.0
32,2003-08-19,CIN,@ARI,6,LF,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,215.0
33,2003-08-17,CIN,HOU,6,LF,1,3,3,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0.0,0.667,215.0
34,2003-08-16,CIN,HOU,6,LF,1,4,4,3,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.75,215.0
35,2003-08-15,CIN,HOU,9,PH,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,215.0
36,2003-08-14,CIN,ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,215.0
37,2003-08-13,CIN,ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,215.0
0,2005-10-02,PHI,@WSN,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
1,2005-10-01,PHI,@WSN,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
2,2005-09-30,PHI,@WSN,5,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
3,2005-09-28,PHI,NYM,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
4,2005-09-27,PHI,NYM,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
5,2005-09-26,PHI,NYM,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
6,2005-09-25,PHI,@CIN,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
7,2005-09-24,PHI,@CIN,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
8,2005-09-21,PHI,@ATL,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
9,2005-09-17,PHI,@FLA,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
10,2005-09-13,PHI,ATL,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
11,2005-09-12,PHI,ATL,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
12,2005-09-10,PHI,FLA,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
13,2005-09-07,PHI,HOU,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
14,2005-09-06,PHI,HOU,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
15,2005-09-03,PHI,@WSN,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
16,2005-09-01,PHI,@NYM,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
17,2005-08-31,PHI,@NYM,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
18,2005-08-30,PHI,@NYM,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
20,2005-08-24,PHI,@SFG,5,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
21,2005-08-21,PHI,PIT,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
22,2005-08-18,PHI,WSN,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
23,2005-08-18,PHI,WSN,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
24,2005-08-17,PHI,WSN,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
25,2005-08-13,PHI,@SDP,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
26,2005-08-12,PHI,@SDP,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
27,2005-08-10,PHI,@LAD,2,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
28,2005-08-09,PHI,@LAD,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
29,2005-08-07,PHI,MIL,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
30,2005-08-04,PHI,CHC,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
31,2005-08-03,PHI,CHC,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
32,2005-08-02,PHI,CHC,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
33,2005-07-30,PHI,@COL,2,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
34,2005-07-29,PHI,@COL,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
35,2005-07-28,PHI,@COL,2,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
36,2005-07-26,PHI,@HOU,2,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
37,2005-07-22,PHI,SDP,2,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
38,2005-07-21,PHI,LAD,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
40,2005-07-19,PHI,LAD,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
41,2005-07-17,PHI,FLA,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
42,2005-07-16,PHI,FLA,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
43,2005-07-14,PHI,FLA,2,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
44,2005-07-10,PHI,WSN,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
45,2005-07-08,PHI,WSN,2,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
46,2005-07-06,PHI,@PIT,4,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
47,2005-07-05,PHI,@PIT,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
48,2005-07-03,PHI,ATL,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
49,2005-06-29,PHI,@NYM,5,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
50,2005-06-25,PHI,BOS,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
51,2005-06-22,PHI,NYM,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
52,2005-06-21,PHI,NYM,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
53,2005-06-19,PHI,@OAK,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
54,2005-06-16,PHI,@SEA,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
55,2005-06-12,PHI,MIL,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
56,2005-06-11,PHI,MIL,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
57,2005-06-09,PHI,TEX,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
58,2005-06-07,DET,@LAD,9,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
60,2005-06-02,DET,TEX,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
61,2005-06-01,DET,TEX,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
62,2005-05-29,DET,@BAL,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
63,2005-05-28,DET,@BAL,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
64,2005-05-27,DET,@BAL,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
65,2005-05-21,DET,ARI,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
66,2005-05-18,DET,TBD,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
67,2005-05-17,DET,TBD,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
68,2005-05-14,DET,LAA,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
69,2005-05-11,DET,@TEX,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
70,2005-05-09,DET,@TEX,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
71,2005-05-05,DET,BOS,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
72,2005-05-02,DET,BOS,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
73,2005-04-29,DET,@CHW,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
74,2005-04-28,DET,@CLE,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
75,2005-04-25,DET,MIN,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
76,2005-04-22,DET,MIN,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
77,2005-04-17,DET,@KCR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
78,2005-04-15,DET,@KCR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
79,2005-04-14,DET,@MIN,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
80,2005-04-12,DET,@MIN,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
81,2005-04-08,DET,CLE,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
82,2005-04-07,DET,KCR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
83,2005-04-04,DET,KCR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,216.0
0,2011-09-25,BOS,@NYY,9,C,1,2,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.5,217.0
1,2011-09-21,BOS,BAL,9,C,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,217.0
2,2011-09-19,BOS,BAL,8,C,1,4,5,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0.0,0.0,217.0
3,2011-09-16,BOS,TBR,8,C,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,217.0
4,2011-09-14,BOS,TOR,8,C,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,217.0
5,2011-09-11,BOS,@TBR,7,C,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,217.0
6,2011-09-08,BOS,@TOR,7,C,1,3,4,1,0,0,0,1,2,1,1,0,2,0,0,0,0,0,0.0,0.33299999999999996,217.0
7,2011-09-05,BOS,@TOR,8,C,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,217.0
8,2011-09-02,BOS,TEX,8,C,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,217.0
9,2011-08-31,BOS,NYY,8,C,1,4,4,2,0,1,0,1,2,3,0,0,1,0,0,0,0,0,0.0,0.5,217.0
10,2011-08-27,BOS,OAK,8,C,1,4,4,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0.0,0.5,217.0
11,2011-08-24,BOS,@TEX,8,C,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.25,217.0
12,2011-08-21,BOS,@KCR,8,C,1,4,4,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0.0,0.25,217.0
13,2011-08-18,BOS,@KCR,8,C,1,3,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,217.0
14,2011-08-16,BOS,TBR,8,C,1,3,3,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0.0,0.33299999999999996,217.0
15,2011-08-13,BOS,@SEA,8,C,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,217.0
16,2011-08-09,BOS,@MIN,8,C,1,3,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,217.0
17,2011-08-07,BOS,NYY,8,C,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,217.0
18,2011-08-04,BOS,CLE,8,C,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,217.0
20,2011-08-02,BOS,CLE,8,C,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.25,217.0
21,2011-07-31,BOS,@CHW,8,C,1,4,4,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.0,0.25,217.0
22,2011-07-28,BOS,KCR,8,C,1,3,3,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0.33299999999999996,217.0
23,2011-07-26,BOS,KCR,7,C,1,5,6,1,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0.0,0.2,217.0
24,2011-07-23,BOS,SEA,8,C,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.33299999999999996,217.0
25,2011-07-20,BOS,@BAL,8,C,1,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,217.0
26,2011-07-17,BOS,@TBR,8,C,1,6,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0.0,0.0,217.0
27,2011-07-10,BOS,BAL,7,C,1,4,4,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5,217.0
28,2011-07-08,BOS,BAL,6,C,1,3,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.0,217.0
29,2011-07-05,BOS,TOR,7,C,1,4,4,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.25,217.0
30,2011-07-03,BOS,@HOU,8,C,1,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,217.0
31,2011-06-30,BOS,@PHI,5,C,1,4,4,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0.0,0.5,217.0
32,2011-06-28,BOS,@PHI,6,C,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,217.0
33,2011-06-24,BOS,@PIT,7,C,1,3,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.667,217.0
34,2011-06-22,BOS,SDP,8,C,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.33299999999999996,217.0
35,2011-06-20,BOS,SDP,8,C,1,4,5,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0.0,0.25,217.0
36,2011-06-17,BOS,MIL,9,C,1,4,4,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.25,217.0
37,2011-06-15,BOS,@TBR,9,C,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,217.0
38,2011-06-11,BOS,@TOR,9,C,1,3,5,2,1,0,0,1,3,4,2,0,0,0,0,0,0,0,0.0,0.667,217.0
40,2011-06-09,BOS,@NYY,9,C,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.25,217.0
41,2011-06-08,BOS,@NYY,9,C,1,3,5,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0.0,0.0,217.0
42,2011-06-04,BOS,OAK,9,C,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,217.0
43,2011-05-31,BOS,CHW,9,C,1,4,4,3,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0.0,0.75,217.0
44,2011-05-29,BOS,@DET,9,C,1,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.33299999999999996,217.0
45,2011-05-29,BOS,@DET,9,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,217.0
46,2011-05-26,BOS,@DET,9,C,1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.2,217.0
47,2011-05-24,BOS,@CLE,7,C,1,3,4,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0.0,0.33299999999999996,217.0
